中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,912 Mbps,116736 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,428 Mbps,54784 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,305 Mbps,39116 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,355 Mbps,45465 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,53 ms,424 Mbps,54374 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,52 ms,7 Mbps,943 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,398 Mbps,50995 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,178 Mbps,22835 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,38 Mbps,4894 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,52 ms,420 Mbps,53862 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,171 Mbps,21913 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,63 ms,406 Mbps,52019 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,184 Mbps,23552 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,188 Mbps,24064 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,20 ms,605 Mbps,77516 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,54 ms,449 Mbps,57548 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,186 ms,131 Mbps,16793 kB/s
130.61.23.77,443,130.61.23.77,99 Mbps,12697 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,101 ms,1 Mbps,138 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,60 ms,383 Mbps,49049 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,11 ms,697 Mbps,89292 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,56 ms,557 Mbps,71372 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,91 ms,432 Mbps,55398 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,61 ms,419 Mbps,53657 kB/s
130.162.53.148,443,2606:f240:f00:dd8d:0:846c:1245:6086,US,Frankfurt,隧道,110 ms,109 Mbps,14028 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,407 Mbps,52121 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,357 Mbps,45772 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,110 ms,164 Mbps,20992 kB/s
138.3.254.39,443,138.3.254.39,164 Mbps,21094 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,184 ms,97 Mbps,12492 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,172 ms,110 Mbps,14131 kB/s
130.61.170.78,443,130.61.170.78,DE,Hamburg,中转,110 ms,96 Mbps,12390 kB/s
138.2.166.143,443,2a0b:21c0:1007:1ca:0:b14:8067:c419,DE,Frankfurt,隧道,109 ms,163 Mbps,20889 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,77 ms,104 Mbps,13312 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,81 ms,72 Mbps,9248 kB/s
132.145.252.158,443,2a0b:21c0:1007:c7:0:b4d8:33b0:3cb6,DE,Frankfurt,隧道,110 ms,163 Mbps,20889 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,41 Mbps,5291 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:a0,US,Los Angeles,隧道,62 ms,71 Mbps,9209 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,167 ms,22 Mbps,2921 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,104 ms,444 Mbps,56832 kB/s
152.70.50.4,443,2a0b:21c0:1007:c9:0:60d6:d801:785d,DE,Frankfurt,隧道,108 ms,180 Mbps,23142 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,56 ms,44 Mbps,5632 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,52 ms,14 Mbps,1891 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,93 ms,52 Mbps,6721 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,101 ms,46 Mbps,5935 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,167 ms,94 Mbps,12083 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,78 ms,77 Mbps,9932 kB/s
193.123.190.238,443,2a0b:21c0:1007:1cb:0:24fd:1542:bc02,DE,Frankfurt,隧道,111 ms,121 Mbps,15564 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,105 ms,38 Mbps,4907 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,55 ms,384 Mbps,49254 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,95 ms,156 Mbps,20070 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,208 ms,2 Mbps,297 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,116 ms,183 Mbps,23449 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,191 ms,84 Mbps,10752 kB/s
141.147.0.72,443,2a0b:21c0:1007:c7:0:e0d3:7f34:a0a6,DE,Frankfurt,隧道,118 ms,180 Mbps,23142 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,107 ms,46 Mbps,5926 kB/s
132.226.7.222,443,132.226.7.222,JP,Tokyo,中转,223 ms,64 Mbps,8231 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,218 ms,1 Mbps,170 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,208 ms,41 Mbps,5269 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,194 ms,38 Mbps,4965 kB/s
168.138.209.31,443,2a09:bac5:442a:dc::16:1db,JP,Tokyo,隧道,218 ms,0 Mbps,122 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,168 ms,99 Mbps,12697 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,204 ms,79 Mbps,10137 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,132 ms,133 Mbps,17100 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,202 ms,4 Mbps,518 kB/s
158.178.238.224,443,140.245.118.240,SG,Singapore,隧道,206 ms,74 Mbps,9573 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,194 ms,4 Mbps,553 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,214 ms,9 Mbps,1264 kB/s
8.213.212.96,443,8.213.212.96,TH,Singapore,中转,231 ms,23 Mbps,3011 kB/s
152.70.88.98,443,2a09:bac5:4754:1482::20b:96,KR,Seoul,隧道,191 ms,37 Mbps,4783 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,230 ms,29 Mbps,3786 kB/s
152.69.222.9,443,152.69.222.9,SG,Singapore,中转,215 ms,32 Mbps,4100 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,144 ms,1 Mbps,131 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,194 ms,67 Mbps,8609 kB/s
129.151.148.35,443,2a09:bac5:15:25a::3c:15,AE,Dubai,隧道,240 ms,29 Mbps,3820 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,215 ms,56 Mbps,7168 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,190 ms,83 Mbps,10649 kB/s
131.186.60.210,443,2603:c021:8002:900:8479:146e:b870:4762,JP,Tokyo,隧道,217 ms,38 Mbps,4886 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,195 ms,31 Mbps,4084 kB/s
64.110.76.250,443,2602:ffe4:407:20da:0:585a:40e2:8122,SG,Singapore,隧道,378 ms,47 Mbps,6085 kB/s
146.56.161.138,443,146.56.161.138,KR,Seoul,中转,197 ms,66 Mbps,8548 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,103 ms,32 Mbps,4114 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,191 ms,82 Mbps,10547 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,271 ms,0 Mbps,113 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,206 ms,37 Mbps,4836 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,211 ms,0 Mbps,52 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,55 ms,451 Mbps,57753 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,47 ms,0 Mbps,43 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,113 ms,41 Mbps,5290 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,197 ms,15 Mbps,1989 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,29 Mbps,3763 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,216 ms,30 Mbps,3923 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,102 ms,189 Mbps,24268 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,52 ms,1 Mbps,212 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d0:c1,US,San Jose,隧道,89 ms,203 Mbps,26009 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,235 Mbps,30105 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,205 ms,63 Mbps,8077 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,65 ms,23 Mbps,2964 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,125 ms,324 Mbps,41472 kB/s
141.147.76.126,443,2606:f240:f00:2be4:0:4272:fd07:a138,US,Frankfurt,隧道,107 ms,166 Mbps,21299 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,168 ms,82 Mbps,10547 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,189 ms,40 Mbps,5223 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,196 ms,82 Mbps,10547 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,226 ms,46 Mbps,5984 kB/s
8.213.147.131,443,8.213.147.131,KR,Seoul,中转,168 ms,24 Mbps,3075 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,280 ms,2 Mbps,346 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,20 Mbps,2585 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,89 ms,21 Mbps,2787 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,215 ms,63 Mbps,8083 kB/s
132.226.31.178,443,2a09:bac5:60eb:183c::26a:21,US,Los Angeles,隧道,56 ms,46 Mbps,5981 kB/s
